,col1,col2
0,-11.218634184782259,-31.92963914926967
1,11.506037677327301,41.9193187807292
2,-4.345752119537976,-35.8279255169744
3,141.71701460842937,29.49033433067812
4,119.07493080941471,62.81834511704176
5,-9.699979583434176,-14.749207476268671
6,-43.80887223063661,30.61035269383516
7,-25.935658989677364,-128.69674591915523
8,14.906157830867302,1.052125989499045
9,-8.771156898793208,-18.229621212799586
10,-110.92499371343001,-121.38524636037027
11,18.397680723881415,43.40844481899753
12,-66.60946318117894,-70.83436071717507
13,-11.586445628152495,-39.019259654234574
14,-64.61971859613104,-131.34657755579488
15,54.656372449125854,129.19184295215604
16,44.34377029777646,3.2235947335667863
17,-8.167230564844566,-36.169649978410256
18,-20.003388779213946,19.880247887429515
19,110.53764433410458,76.08971922000968
20,95.81400794148051,92.3762940150826
21,35.79152150760758,-60.52164111009649
22,26.181756820068724,63.88986649051908
23,-55.8164998403064,39.41836812882922
24,-111.70688648449936,-93.09499232183681
25,-0.16377574481640145,-33.56671673668827
26,10.831649312276218,-10.557431607484089
27,10.78460621389368,60.256159210895085
28,-37.20047050462849,-117.50872435084352
29,-18.124335820882706,51.79947134964459
30,-1.9471485324087439,57.36296134270163
31,52.64113145406732,133.85408869314486
32,-37.639163195128496,10.955166661386459
33,-39.69933295776942,2.645566643565695
34,52.526705589824786,-36.95741710291595
35,-41.815820073206545,34.09219457614319
36,-17.973681334891737,16.935404589309943
37,-44.210966461019225,63.11892374777139
38,68.50016337807195,-38.112943207200864
39,-27.271689891435887,-160.9927682909966
40,-25.911616328362406,-40.7514034032304
41,40.53873790143758,29.851816625684975
42,47.43323575184805,21.461627570849842
43,48.789819113862485,25.504393049728474
44,-11.650681725757916,32.995560669358014
45,127.99583907597507,59.3180489586379
46,7.722019458278476,-32.44754083278239
47,56.54449511220817,-31.21349957340745
48,-29.90381494507068,-131.21461175706455
49,-10.763114718228147,-15.530574967237959
50,53.888642320177276,-12.050532950171517
51,159.82341616420874,22.832692572373443
52,-32.66137630979083,61.43179455410952
53,21.910533645809927,50.578831336201986
54,-65.17632961244503,51.93690446522364
55,55.651187671331876,77.3212345844021
56,8.677359922409055,59.01493801897061
57,158.66292319986317,49.01299655161363
58,-209.76730172772784,-72.76369227932162
59,-79.68541026247965,-66.90498530213479
60,128.26232382405476,35.28791604294642
61,-18.859834028325178,-40.87494584082038
62,66.7786853651596,-35.76310041809473
63,-13.487864059543686,-23.905718850758205
64,-95.72043222489907,-91.31987101765881
65,142.14938943129854,83.61807433894684
66,-20.404096893250003,19.042661913502993
67,50.88381163236945,125.77202001193817
68,-42.41221286561107,-31.383196652706562
69,2.8619234024649907,-22.911421326864474
70,-9.960584676984077,-13.148135224358157
71,-29.112096059703823,57.696032346395555
72,-82.95077958947117,-98.4156023957054
73,141.96619775751037,32.457761501319574
74,67.37246731984742,-34.41595737388197
75,-67.46348624823185,58.57324201945736
76,-64.61886546388311,58.954005342818704
77,75.45535127087057,86.51839962748352
78,-25.234042333485295,-120.28402798931464
79,110.20268687653541,141.54154472841006
80,118.22452381763989,53.12991009366865
81,42.92370326542866,-22.248894684129528
82,21.604416152551423,23.617872540961862
83,8.28289735542727,-19.98759652929605
84,7.155167645844282,66.66454154426879
85,-189.7267381925269,-21.658658756252958
86,-0.76632455223455,17.05217321701069
87,-70.94344624190602,-131.0779328567499
88,-40.79856088901779,60.570726664461255
89,-22.98346837549681,42.54699973341597
90,-20.533170152356963,50.87831578164459
91,11.823174273181845,49.17873747696357
92,-34.24964934740248,-110.13429784617747
93,-13.167507218495919,-41.754452040465004
94,16.41569339850603,-12.846403686114861
95,8.934214443317295,64.40938700769173
96,-3.998689142949243,-33.13598788018835
97,28.608737817105286,-19.520164488326014
98,-113.23941669683582,-110.27429549788758
99,99.47081605085882,98.66300322282639
100,36.85137028120489,10.562853066775617
101,-155.30541625349494,-76.6362576754659
102,23.899624674375644,50.10678455320651
103,-106.73358832941938,-106.86243803402266
104,53.115051425789034,75.42736629552108
105,-16.130078796570448,20.81857761614391
106,-43.69624032840729,61.460654043076765
107,13.2066100269577,46.28193853276651
108,-64.76742568168072,-83.33339376316204
109,20.503574037751168,56.72842634767117
110,-15.06130839921,-46.25160476625082
111,-24.0577513442742,-137.80542499578215
